facing,yaw,cycle,body_frame,blade_x,blade_y,blade_z,blade_travel,blade_world_x,blade_world_z,spot_frame,lit_faces,total_faces,alpha_min,alpha_max,arc_x,arc_y,arc_z,arc_world_x,arc_world_z,gap_xz
south,0,30,11,-125.9,-181.6,97.3,0.0,-125.9,97.3,9,22,22,48,176,0.5,-96.0,-138.6,0.5,-138.6,267.6
south,0,31,12,-92.8,-156.8,-110.1,211.5,-92.8,-110.1,9,22,22,48,176,0.5,-96.0,-138.6,0.5,-138.6,97.6
south,0,32,12,-92.8,-156.8,-110.1,0.0,-92.8,-110.1,9,22,22,48,176,0.5,-96.0,-138.6,0.5,-138.6,97.6
south,0,33,12,-92.8,-156.8,-110.1,0.0,-92.8,-110.1,9,22,22,48,176,0.5,-96.0,-138.6,0.5,-138.6,97.6
south,0,34,12,-92.8,-156.8,-110.1,0.0,-92.8,-110.1,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,97.6
south,0,35,13,-21.1,-121.6,-142.4,86.2,-21.1,-142.4,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,21.9
south,0,36,13,-21.1,-121.6,-142.4,0.0,-21.1,-142.4,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,21.9
south,0,37,13,-21.1,-121.6,-142.4,0.0,-21.1,-142.4,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,21.9
south,0,38,13,-21.1,-121.6,-142.4,0.0,-21.1,-142.4,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,21.9
south,0,39,14,61.5,-64.3,-109.5,105.8,61.5,-109.5,10,22,22,48,232,0.5,-96.0,-138.6,0.5,-138.6,67.6
south,0,40,14,61.5,-64.3,-109.5,0.0,61.5,-109.5,11,19,22,48,255,22.3,-96.0,-143.9,22.3,-143.9,52.2
south,0,41,14,61.5,-64.3,-109.5,0.0,61.5,-109.5,11,19,22,48,255,22.3,-96.0,-143.9,22.3,-143.9,52.2
south,0,42,14,61.5,-64.3,-109.5,0.0,61.5,-109.5,11,19,22,48,255,22.3,-96.0,-143.9,22.3,-143.9,52.2
south,0,43,14,61.5,-64.3,-109.5,0.0,61.5,-109.5,11,19,22,48,255,22.3,-96.0,-143.9,22.3,-143.9,52.2
south,0,44,15,37.5,-64.5,-130.5,31.9,37.5,-130.5,11,19,22,48,255,22.3,-96.0,-143.9,22.3,-143.9,20.3
south,0,45,15,37.5,-64.5,-130.5,0.0,37.5,-130.5,12,13,22,104,255,67.1,-96.0,-139.8,67.1,-139.8,31.1
south,0,46,15,37.5,-64.5,-130.5,0.0,37.5,-130.5,12,13,22,104,255,67.1,-96.0,-139.8,67.1,-139.8,31.1
south,0,47,15,37.5,-64.5,-130.5,0.0,37.5,-130.5,12,13,22,104,255,67.1,-96.0,-139.8,67.1,-139.8,31.1
south,0,48,15,37.5,-64.5,-130.5,0.0,37.5,-130.5,12,13,22,104,255,67.1,-96.0,-139.8,67.1,-139.8,31.1
south,0,49,15,37.5,-64.5,-130.5,0.0,37.5,-130.5,12,13,22,104,255,67.1,-96.0,-139.8,67.1,-139.8,31.1
south,0,50,16,-0.8,-75.8,-142.7,41.8,-0.8,-142.7,13,7,22,160,255,106.4,-96.0,-115.6,106.4,-115.6,110.6
south,0,51,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,13,7,22,160,255,106.4,-96.0,-115.6,106.4,-115.6,110.6
south,0,52,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,13,7,22,160,255,106.4,-96.0,-115.6,106.4,-115.6,110.6
south,0,53,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,13,7,22,160,255,106.4,-96.0,-115.6,106.4,-115.6,110.6
south,0,54,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,14,3,22,216,255,127.9,-96.0,-91.3,127.9,-91.3,138.6
south,0,55,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,14,3,22,216,255,127.9,-96.0,-91.3,127.9,-91.3,138.6
south,0,56,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,14,3,22,216,255,127.9,-96.0,-91.3,127.9,-91.3,138.6
south,0,57,16,-0.8,-75.8,-142.7,0.0,-0.8,-142.7,14,3,22,216,255,127.9,-96.0,-91.3,127.9,-91.3,138.6
south,0,58,17,-68.4,-84.4,-129.8,69.3,-68.4,-129.8,14,3,22,216,255,127.9,-96.0,-91.3,127.9,-91.3,200.0
south,0,59,17,-68.4,-84.4,-129.8,0.0,-68.4,-129.8,15,0,22,255,255,,,,,,
south,0,60,17,-68.4,-84.4,-129.8,0.0,-68.4,-129.8,15,0,22,255,255,,,,,,
south,0,61,17,-68.4,-84.4,-129.8,0.0,-68.4,-129.8,15,0,22,255,255,,,,,,
south,0,62,18,-86.6,-125.6,-112.3,48.3,-86.6,-112.3,15,0,22,255,255,,,,,,
south,0,63,18,-86.6,-125.6,-112.3,0.0,-86.6,-112.3,15,0,22,255,255,,,,,,
south,0,64,18,-86.6,-125.6,-112.3,0.0,-86.6,-112.3,15,0,22,255,255,,,,,,
south,0,65,18,-86.6,-125.6,-112.3,0.0,-86.6,-112.3,15,0,22,255,255,,,,,,
south,0,66,19,-84.0,-165.0,-74.2,54.9,-84.0,-74.2,15,0,22,255,255,,,,,,
south,0,67,19,-84.0,-165.0,-74.2,0.0,-84.0,-74.2,,,,,,,,,,,
south,0,68,19,-84.0,-165.0,-74.2,0.0,-84.0,-74.2,,,,,,,,,,,
south,0,69,19,-84.0,-165.0,-74.2,0.0,-84.0,-74.2,,,,,,,,,,,
south,0,70,20,-69.8,-171.1,-76.0,15.5,-69.8,-76.0,,,,,,,,,,,
south,0,71,20,-69.8,-171.1,-76.0,0.0,-69.8,-76.0,,,,,,,,,,,
south,0,72,20,-69.8,-171.1,-76.0,0.0,-69.8,-76.0,,,,,,,,,,,
south,0,73,20,-69.8,-171.1,-76.0,0.0,-69.8,-76.0,,,,,,,,,,,
south,0,74,21,-33.4,-187.5,-52.0,46.6,-33.4,-52.0,,,,,,,,,,,
south,0,75,21,-33.4,-187.5,-52.0,0.0,-33.4,-52.0,,,,,,,,,,,
south,0,76,21,-33.4,-187.5,-52.0,0.0,-33.4,-52.0,,,,,,,,,,,
southwest,256,0,0,-38.5,-201.3,-42.8,0.0,-57.5,-3.0,0,0,22,255,255,,,,,,
southwest,256,1,1,-29.7,-189.8,-75.8,36.1,-74.6,-32.6,0,0,22,255,255,,,,,,
southwest,256,2,1,-29.7,-189.8,-75.8,0.0,-74.6,-32.6,0,0,22,255,255,,,,,,
southwest,256,3,2,-19.8,-172.2,-112.9,42.3,-93.8,-65.9,1,0,22,255,255,,,,,,
southwest,256,4,2,-19.8,-172.2,-112.9,0.0,-93.8,-65.9,1,0,22,255,255,,,,,,
southwest,256,5,3,-30.6,-180.9,-130.6,22.4,-114.0,-70.7,1,0,22,255,255,,,,,,
southwest,256,6,3,-30.6,-180.9,-130.6,0.0,-114.0,-70.7,2,0,22,255,255,,,,,,
southwest,256,7,4,-53.0,-186.8,-138.2,24.4,-135.2,-60.3,2,0,22,255,255,,,,,,
southwest,256,8,4,-53.0,-186.8,-138.2,0.0,-135.2,-60.3,3,0,22,255,255,,,,,,
southwest,256,9,5,-63.2,-166.9,-140.8,22.5,-144.3,-54.9,3,0,22,255,255,,,,,,
southwest,256,10,5,-63.2,-166.9,-140.8,0.0,-144.3,-54.9,4,1,22,64,255,-46.3,-96.0,-172.0,-154.4,-88.9,35.4
southwest,256,11,6,-102.7,-158.0,-113.0,49.2,-152.5,-7.3,4,1,22,64,255,-46.3,-96.0,-172.0,-154.4,-88.9,81.6
southwest,256,12,6,-102.7,-158.0,-113.0,0.0,-152.5,-7.3,5,3,22,64,255,-22.6,-96.0,-172.4,-137.9,-106.0,99.8
southwest,256,13,7,-117.8,-166.0,-86.3,31.7,-144.3,22.3,5,3,22,64,255,-22.6,-96.0,-172.4,-137.9,-106.0,128.4
southwest,256,14,8,-145.0,-173.5,-41.3,53.1,-131.8,73.3,6,9,22,48,255,29.3,-96.0,-165.4,-96.2,-137.7,213.9
southwest,256,15,9,-149.4,-184.4,7.7,50.5,-100.2,111.1,6,9,22,48,255,29.3,-96.0,-165.4,-96.2,-137.7,248.8
southwest,256,16,9,-149.4,-184.4,7.7,0.0,-100.2,111.1,7,13,22,48,255,58.9,-96.0,-150.7,-65.0,-148.2,261.7
southwest,256,17,10,-145.4,-180.2,54.7,47.4,-64.1,141.5,7,13,22,48,255,58.9,-96.0,-150.7,-65.0,-148.2,289.8
southwest,256,18,10,-145.4,-180.2,54.7,0.0,-64.1,141.5,7,13,22,48,255,58.9,-96.0,-150.7,-65.0,-148.2,289.8
southwest,256,19,10,-145.4,-180.2,54.7,0.0,-64.1,141.5,8,17,22,48,255,81.4,-96.0,-130.1,-34.4,-149.6,292.7
southwest,256,20,10,-145.4,-180.2,54.7,0.0,-64.1,141.5,8,17,22,48,255,81.4,-96.0,-130.1,-34.4,-149.6,292.7
southwest,256,21,10,-145.4,-180.2,54.7,0.0,-64.1,141.5,8,17,22,48,255,81.4,-96.0,-130.1,-34.4,-149.6,292.7
southwest,256,22,11,-125.9,-181.6,97.3,46.9,-20.2,157.8,8,17,22,48,255,81.4,-96.0,-130.1,-34.4,-149.6,307.7
southwest,256,23,11,-125.9,-181.6,97.3,0.0,-20.2,157.8,8,17,22,48,255,81.4,-96.0,-130.1,-34.4,-149.6,307.7
southwest,256,24,11,-125.9,-181.6,97.3,0.0,-20.2,157.8,9,22,22,48,176,98.5,-96.0,-98.6,-0.1,-139.4,297.9
southwest,256,25,11,-125.9,-181.6,97.3,0.0,-20.2,157.8,9,22,22,48,176,98.5,-96.0,-98.6,-0.1,-139.4,297.9
southwest,256,26,11,-125.9,-181.6,97.3,0.0,-20.2,157.8,9,22,22,48,176,98.5,-96.0,-98.6,-0.1,-139.4,297.9
southwest,256,27,11,-125.9,-181.6,97.3,0.0,-20.2,157.8,9,22,22,48,176,98.5,-96.0,-98.6,-0.1,-139.4,297.9
southwest,256,28,11,-125.9,-181.6,97.3,0.0,-20.2,157.8,9,22,22,48,176,98.5,-96.0,-98.6,-0.1,-139.4,297.9
southwest,256,29,11,-125.9,-181.6,97.3,0.0,-20.2,157.8,9,22,22,48,176,98.5,-96.0,-98.6,-0.1,-139.4,297.9
southwest,256,30,11,-125.9,-181.6,97.3,0.0,-20.2,157.8,9,22,22,48,176,98.5,-96.0,-98.6,-0.1,-139.4,297.9
southwest,256,31,12,-92.8,-156.8,-110.1,211.5,-143.5,-12.2,9,22,22,48,176,98.5,-96.0,-98.6,-0.1,-139.4,191.7
southwest,256,32,12,-92.8,-156.8,-110.1,0.0,-143.5,-12.2,9,22,22,48,176,98.5,-96.0,-98.6,-0.1,-139.4,191.7
southwest,256,33,12,-92.8,-156.8,-110.1,0.0,-143.5,-12.2,9,22,22,48,176,98.5,-96.0,-98.6,-0.1,-139.4,191.7
southwest,256,34,12,-92.8,-156.8,-110.1,0.0,-143.5,-12.2,10,22,22,48,232,98.5,-96.0,-98.6,-0.1,-139.4,191.7
southwest,256,35,13,-21.1,-121.6,-142.4,86.2,-115.6,-85.8,10,22,22,48,232,98.5,-96.0,-98.6,-0.1,-139.4,127.3
southwest,256,36,13,-21.1,-121.6,-142.4,0.0,-115.6,-85.8,10,22,22,48,232,98.5,-96.0,-98.6,-0.1,-139.4,127.3
southwest,256,37,13,-21.1,-121.6,-142.4,0.0,-115.6,-85.8,10,22,22,48,232,98.5,-96.0,-98.6,-0.1,-139.4,127.3
southwest,256,38,13,-21.1,-121.6,-142.4,0.0,-115.6,-85.8,10,22,22,48,232,98.5,-96.0,-98.6,-0.1,-139.4,127.3
southwest,256,39,14,61.5,-64.3,-109.5,105.8,-33.9,-121.0,10,22,22,48,232,98.5,-96.0,-98.6,-0.1,-139.4,38.5
southwest,256,40,14,61.5,-64.3,-109.5,0.0,-33.9,-121.0,11,19,22,48,255,117.6,-96.0,-87.0,21.7,-144.7,60.4
southwest,256,41,14,61.5,-64.3,-109.5,0.0,-33.9,-121.0,11,19,22,48,255,117.6,-96.0,-87.0,21.7,-144.7,60.4
southwest,256,42,14,61.5,-64.3,-109.5,0.0,-33.9,-121.0,11,19,22,48,255,117.6,-96.0,-87.0,21.7,-144.7,60.4
southwest,256,43,14,61.5,-64.3,-109.5,0.0,-33.9,-121.0,11,19,22,48,255,117.6,-96.0,-87.0,21.7,-144.7,60.4
southwest,256,44,15,37.5,-64.5,-130.5,31.9,-65.8,-118.8,11,19,22,48,255,117.6,-96.0,-87.0,21.7,-144.7,91.2
southwest,256,45,15,37.5,-64.5,-130.5,0.0,-65.8,-118.8,12,13,22,104,255,146.4,-96.0,-52.4,66.4,-140.6,134.0
southwest,256,46,15,37.5,-64.5,-130.5,0.0,-65.8,-118.8,12,13,22,104,255,146.4,-96.0,-52.4,66.4,-140.6,134.0
southwest,256,47,15,37.5,-64.5,-130.5,0.0,-65.8,-118.8,12,13,22,104,255,146.4,-96.0,-52.4,66.4,-140.6,134.0
southwest,256,48,15,37.5,-64.5,-130.5,0.0,-65.8,-118.8,12,13,22,104,255,146.4,-96.0,-52.4,66.4,-140.6,134.0
southwest,256,49,15,37.5,-64.5,-130.5,0.0,-65.8,-118.8,12,13,22,104,255,146.4,-96.0,-52.4,66.4,-140.6,134.0
southwest,256,50,16,-0.8,-75.8,-142.7,41.8,-101.5,-100.3,13,7,22,160,255,157.0,-96.0,-7.6,105.6,-116.3,207.7
southwest,256,51,16,-0.8,-75.8,-142.7,0.0,-101.5,-100.3,13,7,22,160,255,157.0,-96.0,-7.6,105.6,-116.3,207.7
southwest,256,52,16,-0.8,-75.8,-142.7,0.0,-101.5,-100.3,13,7,22,160,255,157.0,-96.0,-7.6,105.6,-116.3,207.7
southwest,256,53,16,-0.8,-75.8,-142.7,0.0,-101.5,-100.3,13,7,22,160,255,157.0,-96.0,-7.6,105.6,-116.3,207.7
southwest,256,54,16,-0.8,-75.8,-142.7,0.0,-101.5,-100.3,14,3,22,216,255,155.0,-96.0,24.7,127.0,-92.2,228.7
southwest,256,55,16,-0.8,-75.8,-142.7,0.0,-101.5,-100.3,14,3,22,216,255,155.0,-96.0,24.7,127.0,-92.2,228.7
southwest,256,56,16,-0.8,-75.8,-142.7,0.0,-101.5,-100.3,14,3,22,216,255,155.0,-96.0,24.7,127.0,-92.2,228.7
southwest,256,57,16,-0.8,-75.8,-142.7,0.0,-101.5,-100.3,14,3,22,216,255,155.0,-96.0,24.7,127.0,-92.2,228.7
southwest,256,58,17,-68.4,-84.4,-129.8,69.3,-140.2,-43.4,14,3,22,216,255,155.0,-96.0,24.7,127.0,-92.2,271.6
southwest,256,59,17,-68.4,-84.4,-129.8,0.0,-140.2,-43.4,15,0,22,255,255,,,,,,
southwest,256,60,17,-68.4,-84.4,-129.8,0.0,-140.2,-43.4,15,0,22,255,255,,,,,,
southwest,256,61,17,-68.4,-84.4,-129.8,0.0,-140.2,-43.4,15,0,22,255,255,,,,,,
southwest,256,62,18,-86.6,-125.6,-112.3,48.3,-140.6,-18.2,15,0,22,255,255,,,,,,
southwest,256,63,18,-86.6,-125.6,-112.3,0.0,-140.6,-18.2,15,0,22,255,255,,,,,,
southwest,256,64,18,-86.6,-125.6,-112.3,0.0,-140.6,-18.2,15,0,22,255,255,,,,,,
southwest,256,65,18,-86.6,-125.6,-112.3,0.0,-140.6,-18.2,15,0,22,255,255,,,,,,
southwest,256,66,19,-84.0,-165.0,-74.2,54.9,-111.9,6.9,15,0,22,255,255,,,,,,
southwest,256,67,19,-84.0,-165.0,-74.2,0.0,-111.9,6.9,,,,,,,,,,,
southwest,256,68,19,-84.0,-165.0,-74.2,0.0,-111.9,6.9,,,,,,,,,,,
southwest,256,69,19,-84.0,-165.0,-74.2,0.0,-111.9,6.9,,,,,,,,,,,
southwest,256,70,20,-69.8,-171.1,-76.0,15.5,-103.1,-4.4,,,,,,,,,,,
southwest,256,71,20,-69.8,-171.1,-76.0,0.0,-103.1,-4.4,,,,,,,,,,,
southwest,256,72,20,-69.8,-171.1,-76.0,0.0,-103.1,-4.4,,,,,,,,,,,
southwest,256,73,20,-69.8,-171.1,-76.0,0.0,-103.1,-4.4,,,,,,,,,,,
southwest,256,74,21,-33.4,-187.5,-52.0,46.6,-60.4,-13.2,,,,,,,,,,,
southwest,256,75,21,-33.4,-187.5,-52.0,0.0,-60.4,-13.2,,,,,,,,,,,
southwest,256,76,21,-33.4,-187.5,-52.0,0.0,-60.4,-13.2,,,,,,,,,,,
west,512,0,0,-38.5,-201.3,-42.8,0.0,-42.8,38.5,0,0,22,255,255,,,,,,
west,512,1,1,-29.7,-189.8,-75.8,36.1,-75.8,29.7,0,0,22,255,255,,,,,,
west,512,2,1,-29.7,-189.8,-75.8,0.0,-75.8,29.7,0,0,22,255,255,,,,,,
west,512,3,2,-19.8,-172.2,-112.9,42.3,-112.9,19.8,1,0,22,255,255,,,,,,
west,512,4,2,-19.8,-172.2,-112.9,0.0,-112.9,19.8,1,0,22,255,255,,,,,,
west,512,5,3,-30.6,-180.9,-130.6,22.4,-130.6,30.6,1,0,22,255,255,,,,,,
west,512,6,3,-30.6,-180.9,-130.6,0.0,-130.6,30.6,2,0,22,255,255,,,,,,
west,512,7,4,-53.0,-186.8,-138.2,24.4,-138.2,53.0,2,0,22,255,255,,,,,,
west,512,8,4,-53.0,-186.8,-138.2,0.0,-138.2,53.0,3,0,22,255,255,,,,,,
west,512,9,5,-63.2,-166.9,-140.8,22.5,-140.8,63.2,3,0,22,255,255,,,,,,
west,512,10,5,-63.2,-166.9,-140.8,0.0,-140.8,63.2,4,1,22,0,255,-153.7,-96.0,-89.0,-89.0,153.7,104.3
west,512,11,6,-102.7,-158.0,-113.0,49.2,-113.0,102.7,4,1,22,0,255,-153.7,-96.0,-89.0,-89.0,153.7,56.3
west,512,12,6,-102.7,-158.0,-113.0,0.0,-113.0,102.7,5,3,22,0,255,-137.2,-96.0,-106.0,-106.0,137.2,35.2
west,512,13,7,-117.8,-166.0,-86.3,31.7,-86.3,117.8,5,3,22,0,255,-137.2,-96.0,-106.0,-106.0,137.2,27.7
west,512,14,8,-145.0,-173.5,-41.3,53.1,-41.3,145.0,6,9,22,0,255,-95.7,-96.0,-137.3,-137.3,95.7,107.9
west,512,15,9,-149.4,-184.4,7.7,50.5,7.7,149.4,6,9,22,0,255,-95.7,-96.0,-137.3,-137.3,95.7,154.7
west,512,16,9,-149.4,-184.4,7.7,0.0,7.7,149.4,7,13,22,0,255,-64.7,-96.0,-147.7,-147.7,64.7,177.0
west,512,17,10,-145.4,-180.2,54.7,47.4,54.7,145.4,7,13,22,0,255,-64.7,-96.0,-147.7,-147.7,64.7,218.0
west,512,18,10,-145.4,-180.2,54.7,0.0,54.7,145.4,7,13,22,0,255,-64.7,-96.0,-147.7,-147.7,64.7,218.0
west,512,19,10,-145.4,-180.2,54.7,0.0,54.7,145.4,8,17,22,0,255,-34.3,-96.0,-149.1,-149.1,34.3,232.1
west,512,20,10,-145.4,-180.2,54.7,0.0,54.7,145.4,8,17,22,0,255,-34.3,-96.0,-149.1,-149.1,34.3,232.1
west,512,21,10,-145.4,-180.2,54.7,0.0,54.7,145.4,8,17,22,0,255,-34.3,-96.0,-149.1,-149.1,34.3,232.1
west,512,22,11,-125.9,-181.6,97.3,46.9,97.3,125.9,8,17,22,0,255,-34.3,-96.0,-149.1,-149.1,34.3,262.8
west,512,23,11,-125.9,-181.6,97.3,0.0,97.3,125.9,8,17,22,0,255,-34.3,-96.0,-149.1,-149.1,34.3,262.8
west,512,24,11,-125.9,-181.6,97.3,0.0,97.3,125.9,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,267.7
west,512,25,11,-125.9,-181.6,97.3,0.0,97.3,125.9,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,267.7
west,512,26,11,-125.9,-181.6,97.3,0.0,97.3,125.9,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,267.7
west,512,27,11,-125.9,-181.6,97.3,0.0,97.3,125.9,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,267.7
west,512,28,11,-125.9,-181.6,97.3,0.0,97.3,125.9,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,267.7
west,512,29,11,-125.9,-181.6,97.3,0.0,97.3,125.9,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,267.7
west,512,30,11,-125.9,-181.6,97.3,0.0,97.3,125.9,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,267.7
west,512,31,12,-92.8,-156.8,-110.1,211.5,-110.1,92.8,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,97.2
west,512,32,12,-92.8,-156.8,-110.1,0.0,-110.1,92.8,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,97.2
west,512,33,12,-92.8,-156.8,-110.1,0.0,-110.1,92.8,9,22,22,0,112,-0.0,-96.0,-139.0,-139.0,0.0,97.2
west,512,34,12,-92.8,-156.8,-110.1,0.0,-110.1,92.8,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,97.2
west,512,35,13,-21.1,-121.6,-142.4,86.2,-142.4,21.1,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,21.3
west,512,36,13,-21.1,-121.6,-142.4,0.0,-142.4,21.1,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,21.3
west,512,37,13,-21.1,-121.6,-142.4,0.0,-142.4,21.1,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,21.3
west,512,38,13,-21.1,-121.6,-142.4,0.0,-142.4,21.1,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,21.3
west,512,39,14,61.5,-64.3,-109.5,105.8,-109.5,-61.5,10,22,22,0,168,-0.0,-96.0,-139.0,-139.0,0.0,68.2
west,512,40,14,61.5,-64.3,-109.5,0.0,-109.5,-61.5,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,52.8
west,512,41,14,61.5,-64.3,-109.5,0.0,-109.5,-61.5,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,52.8
west,512,42,14,61.5,-64.3,-109.5,0.0,-109.5,-61.5,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,52.8
west,512,43,14,61.5,-64.3,-109.5,0.0,-109.5,-61.5,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,52.8
west,512,44,15,37.5,-64.5,-130.5,31.9,-130.5,-37.5,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,20.9
west,512,45,15,37.5,-64.5,-130.5,0.0,-130.5,-37.5,12,13,22,56,255,66.2,-96.0,-140.1,-140.1,-66.2,30.3
west,512,46,15,37.5,-64.5,-130.5,0.0,-130.5,-37.5,12,13,22,56,255,66.2,-96.0,-140.1,-140.1,-66.2,30.3
west,512,47,15,37.5,-64.5,-130.5,0.0,-130.5,-37.5,12,13,22,56,255,66.2,-96.0,-140.1,-140.1,-66.2,30.3
west,512,48,15,37.5,-64.5,-130.5,0.0,-130.5,-37.5,12,13,22,56,255,66.2,-96.0,-140.1,-140.1,-66.2,30.3
west,512,49,15,37.5,-64.5,-130.5,0.0,-130.5,-37.5,12,13,22,56,255,66.2,-96.0,-140.1,-140.1,-66.2,30.3
west,512,50,16,-0.8,-75.8,-142.7,41.8,-142.7,0.8,13,7,22,112,255,105.4,-96.0,-116.1,-116.1,-105.4,109.5
